complaint_id,client_id,advisor_id,client_name,advisor_name,date_filed,category,description,severity,status,resolution_target_date,assigned_to,client_segment,aum_affected,related_accounts,communication_log,created_date,last_updated,monetary_impact,assigned_department,client_contact_preference,follow_up_actions,priority_score,communication_preference,escalation_level,resolution_due_date,associated_accounts,compliance_review_required,portfolio_value,follow_up_attempts,last_contact_date,complaint_owner,resolution_steps_taken,next_action,total_portfolio_value,relationship_tenure,client_assets,assigned_investigator,account_value,assigned_to_role,resolution_target,impact_amount,priority_client_status,assets_under_management,response_deadline,previous_complaints,related_transactions,communication_history,client_requested_actions,submission_date,owner_title,client_assets_under_management,assigned_case_manager,client_contact_attempts,date_reported,resolution_notes,related_products,resolution_owner,resolution_owner_id,assigned_supervisor,complaint_source,client_requested_action,contact_preference,complaint_date,financial_impact,subcategory,client_requested_compensation,compensation_amount_requested,relationship_tenure_years,resolution_sla,client_requested_callback,last_contact_attempt,department,resolution_deadline,followup_actions,priority_level,escalation_required,compliance_review,resolution_steps,account_type,contact_attempts,follow_up_notes,client_email,follow_up_date,days_outstanding,next_action_date,next_followup_date,estimated_financial_impact,compensation_requested,compensation_amount,priority_status,estimated_impact,risk_level
COMP-010332,CL-010332,ADV-010332,,,2023-11-26,advisor_conduct,"Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. Ms. Al-Hassan attempted to contact advisor regarding market volatility concerns on Nov 8 and Nov 12, with responses received 48+ hours later. Client indicates this has resulted in missed opportunities to adjust positions during market movements.",high,in_progress,2023-12-19,,,,"['ACC-7789', 'ACC-7790']",,2025-08-03,,,,email,"['Schedule client meeting with regional director', 'Review communication logs', 'Assess portfolio performance impact']",,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2450000.0,CM-0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010333,CL-010333,ADV-010333,,,2024-02-11,advisor_conduct,"Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Ms. Vasquez attempted to contact advisor regarding market volatility concerns in December 2023, but received response only after 72 hours. Client states this resulted in missed opportunity to adjust defensive positions during market downturn.",high,in_progress,2024-02-12,,,,"['ACC-V89034', 'ACC-V89035']",,2025-08-05,2023-12-21,,,,,,email,,,,True,,,,,,,,,2450000.0,Maria Chen,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010334,CL-010334,ADV-010334,Gabriela Young,Divya Contreras,2023-12-17,service_issue,Client reported multiple failed attempts to schedule quarterly portfolio review meeting. Advisor non-responsive to three email requests over 2 weeks. Client concerned about recent market volatility impact on retirement portfolio.,medium,in_progress,,Branch Manager,mass_affluent,,,,2025-08-12,2024-02-05,,,,"['Schedule immediate portfolio review', 'Review communication protocols with advisor', 'Document service level agreement violations']",,,,,,,750000.0,,,,,,,,,,,,2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010335,CL-010335,ADV-010335,Lucia Morozov,Thomas Sharma,,service_issue,Client reported multiple failed attempts to schedule quarterly portfolio review. Advisor unresponsive to three email requests and two phone calls over past 3 weeks. Client concerned about recent market volatility impact on retirement portfolio and requests immediate attention.,high,in_progress,,Sarah Chen,mass_affluent,,,,2025-07-25,2024-01-31,,Client Relations,,,,,,,,,875000.0,,,,,,,4.5 years,,,,,2024-01-22,,,,,,,,,,,,,,2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010336,CL-010336,ADV-010336,,,2023-09-17,service_issue,Client reports multiple failed attempts to schedule quarterly portfolio review. Advisor unresponsive to three email requests and two phone calls over past 3 weeks. Client concerned about recent market volatility impact on retirement accounts.,medium,in_progress,,,,,"['ACC-087612', 'ACC-087613']",,2025-08-08,2023-10-14,,,email,,,,,,,,,,,COMP-MGR-004,,,,,,,,,,,,,2023-10-29T14:23:00Z,,,,,,,,,,,Compliance team investigating communication breakdown. Temporary advisor assigned for immediate portfolio review.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010337,CL-010337,ADV-010337,Jing Kumar,Timothy Kemi,2023-12-26,advisor_conduct,Advisor failed to respond to multiple requests for portfolio review over 3 week period. Called office 4 times and sent 2 emails with no response. Time-sensitive rebalancing request was delayed causing missed opportunity in market adjustment.,high,in_progress,2024-01-25,,mass_affluent,,"['ACC-23981', 'ACC-23982']","[{'date': '2024-01-15', 'type': 'initial_filing', 'notes': 'Client submitted formal complaint through online portal'}, {'date': '2024-01-16', 'type': 'client_contact', 'notes': 'Compliance team acknowledged receipt and initiated investigation'}]",2025-07-11,2023-12-24,,,,,,,,,,True,875000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010338,CL-010338,ADV-010338,,,2023-10-02,service_issue,Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Three documented cases where advisor took >72 hours to respond to urgent messages regarding market volatility concerns. Client states this resulted in missed opportunities to adjust defensive positions during market downturn.,high,in_progress,2023-09-29,,mass_affluent,,,,2025-06-26,2023-10-24,,,,,,,,,,True,,,,,,,,,,,,,,,,750000.0,,,,,,,,,,,,,"['managed_accounts', 'mutual_funds']",Sarah Chen,MGR-010338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010339,CL-010339,ADV-010339,Nikolai Ramirez,Joshua Flores,2023-12-27,advisor_conduct,"Client reports multiple instances of delayed responses to time-sensitive trading requests, resulting in missed investment opportunities. Mr. Ramirez specifically cites three occasions in December 2023 where trade execution was delayed by more than 24 hours, impacting portfolio performance. Client also notes inconsistent communication regarding portfolio rebalancing decisions.",high,in_progress,2024-02-08,,hnw,,"['ACC-78901', 'ACC-78902']","[{'date': '2024-01-15T14:30:00Z', 'type': 'initial_filing', 'notes': 'Complaint received through client portal'}, {'date': '2024-01-16T10:00:00Z', 'type': 'client_contact', 'notes': 'Initial acknowledgment sent to client'}]",2025-08-22,2024-02-13,,,,,,,,,,,,,,,,,,,,Sarah Chen,,,,145000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010340,CL-010340,ADV-010340,Sarah Zielinski,Brian Bansal,2023-11-22,service_issue,Client reports repeated delays in response times to portfolio rebalancing requests. Three separate instances in October-November where it took over 5 business days to receive a response from advisor regarding proposed changes to asset allocation. Client states this delayed reaction caused missed opportunities in market timing.,medium,in_progress,2023-12-21,,affluent,,"['ACC-089233', 'ACC-089234']",,2025-07-11,2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010341,CL-010341,ADV-010341,,,2023-08-28,service_issue,"Client reports multiple instances of delayed response times from advisor, with emails taking 3-5 business days for replies. Two scheduled portfolio review meetings were cancelled with less than 24 hours notice in August 2023. Client requests more responsive communication and adherence to scheduled meetings.",medium,in_progress,2023-10-07,,,,"['ACC-78901', 'ACC-78902']",,2025-07-24,2023-10-04,,,,,,email,,,,,,,,,,,,,2750000.0,,,,,,,,,,,,,,,,,,,,,,,SUP-00012,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010342,CL-010342,ADV-010342,,,2023-09-17,advisor_conduct,"Client reports multiple instances of delayed response times from advisor, with emails and calls going unanswered for 3+ business days. Specifically cites missed opportunity to rebalance portfolio during market volatility in September due to communication delays. Claims advisor Divya Contreras has been increasingly unavailable for quarterly review meetings and portfolio discussions.",high,in_progress,2023-10-24,,,,"['ACC-087651', 'ACC-087652', 'ACC-087653']",,2025-07-16,2023-09-29,,,,,,,,,,,,,,,,,,,2450000.0,,,,,,,,,,,,,,,,,,,,,,,SUP-00012,,Requests either improved communication standards or reassignment to new advisor,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010343,CL-010343,ADV-010343,,,,service_issue,Client reports multiple failed attempts to schedule quarterly portfolio review meeting. Advisor reportedly unresponsive to emails and phone calls for past 3 weeks. Client concerned about recent market volatility impact on portfolio and requests immediate attention.,medium,in_progress,,Branch Compliance Officer,,,"['ACC-78901', 'ACC-78902']","[{'date': '2023-11-15', 'type': 'initial_complaint', 'channel': 'phone'}, {'date': '2023-11-17', 'type': 'client_follow_up', 'channel': 'email'}]",2025-07-25,2023-11-21,,,email,"['Schedule urgent portfolio review', 'Review advisor communication logs', 'Document response times']",,,,2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010344,CL-010344,ADV-010344,Kavya Kowalczyk,Zara Contreras,2024-02-11,advisor_conduct,Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. Three separate occasions in December 2023 where advisor took over 72 hours to respond to time-sensitive communications. Client missed opportunity to adjust positions before market movement.,high,in_progress,2024-02-19,Regional Compliance Manager,mass_affluent,,"['ACC-78234', 'ACC-78235']","[{'date': '2024-01-15', 'type': 'initial_filing', 'notes': 'Complaint received through client portal'}, {'date': '2024-01-16', 'type': 'investigation_started', 'notes': 'Assigned to compliance team for review'}]",2025-07-22,2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010345,CL-010345,ADV-010345,Brenda Wright,Timothy Kemi,2023-10-29,advisor_conduct,"Client reports advisor Timothy Kemi failed to respond to three urgent messages regarding portfolio rebalancing during market volatility. When contact was finally made after 5 business days, advisor was dismissive of concerns and did not provide clear explanation for delayed response. Client estimates paper losses of $180,000 during this period of non-responsiveness.",high,in_progress,2023-11-27,Sandra Chen,HNW,,,,2025-06-29,,,Client Relations,,"['Schedule client meeting with senior relationship manager', 'Review communication logs', 'Assess potential financial impact', 'Evaluate advisor responsiveness patterns']",,,,,,,4850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010346,CL-010346,ADV-010346,Jing Harris,Suresh Nowak,2023-12-24,service_issue,Client reports multiple delayed responses to time-sensitive portfolio rebalancing requests. Three separate instances in December 2023 where emails went unanswered for >48 hours. Client missed opportunity to adjust positions before market movement.,high,in_progress,,,,,"['ACC-78234', 'ACC-78235']",,2025-07-28,2024-01-28,,,,,,,,,,True,,,,,,Schedule client meeting to review communication protocols,,,,,,,2024-01-24,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010347,CL-010347,ADV-010347,,,2023-09-18,advisor_conduct,"Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. Three separate occasions in September 2023 where emails and calls went unanswered for >48 hours. Most recent incident resulted in missed opportunity to reduce exposure before market downturn. Client estimates opportunity cost of $50,000.",high,in_progress,2023-10-14,,,,"['ACC-7788445', 'ACC-7788446']","[{'date': '2023-10-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-10-16', 'type': 'client_contact', 'notes': 'Initial acknowledgment and investigation started'}]",2025-08-16,,,,,,,,,,,,,,,,,,,,4850000.0,Sarah Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010348,CL-010348,ADV-010348,Elena Gupta,Thomas Ramos,2024-01-10,service_issue,Client reported multiple unsuccessful attempts to reach advisor over 2 weeks for urgent portfolio rebalancing discussion. Messages left on voicemail and email were not returned in a timely manner. Client expressed concern about market volatility impact on retirement accounts.,high,in_progress,,,,,"['ACC-78234', 'ACC-78235']","[{'date': '2024-01-15', 'type': 'initial_submission', 'notes': 'Complaint received through client portal'}, {'date': '2024-01-16', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}]",2025-08-19,2024-02-05,,,,,,,,,,,,,,,,,,,,,,,2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,response_time,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010349,CL-010349,ADV-010349,Zhang Jackson,Malik Al-Hassan,2023-12-03,advisor_conduct,"Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Three separate occasions in October 2023 where response time exceeded 48 hours. Client estimates potential losses of $15,000 due to missed market opportunities. Also notes advisor was unreachable during scheduled quarterly review meeting on Nov 10.",high,in_progress,2023-11-27,,,,,,2025-08-23,2023-11-19,,,,,,,,,,,2750000.0,,,,,,,,,Sarah Chen,,,,,,,,,"['TRX-89271', 'TRX-89300', 'TRX-89315']",,,,,,,,,,,,,,,,,,,,True,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010350,CL-010350,ADV-010350,,,2023-10-09,advisor_conduct,Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Mr. Nguyen attempted to contact advisor regarding market volatility concerns in tech sector holdings but experienced 3+ day delays in receiving responses. Claims this resulted in missed opportunity to reduce exposure before sector decline.,high,in_progress,2023-10-05,,,,"['ACC-31455', 'ACC-31456']","[{'date': '2023-10-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-10-16', 'type': 'client_contact', 'notes': 'Initial acknowledgment sent to client'}]",2025-08-13,,,,,,,,,,,,,,,,,,,,2450000.0,Sarah Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010351,CL-010351,ADV-010351,Samuel Zielinski,Ruth Monroe,2023-09-16,service_issue,"Client reported multiple delays in response times for portfolio rebalancing requests. Three separate requests in August 2023 took over 5 business days each for response, exceeding service level agreement of 48 hours. Client unable to execute time-sensitive trades due to delays.",medium,in_progress,,Client Services Team,mass_affluent,,"['ACC-78542', 'ACC-78543']","[{'date': '2023-09-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-09-16', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}]",2025-07-06,2023-10-22,,,,,,,,2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010352,CL-010352,ADV-010352,Catherine Al-Hassan,Joshua Flores,2023-11-12,service_issue,Client reports repeated delays in response time to portfolio rebalancing requests. Three instances in past month where advisor took > 72 hours to respond to urgent messages regarding market volatility concerns. Client requesting more responsive communication protocol.,medium,in_progress,,,affluent,,"['ACC-78901', 'ACC-78902']",,2025-07-17,2023-09-28,,,,,,email,,,,,,,,,,,,,,,2750000.0,,2023-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010353,CL-010353,ADV-010353,Sarah Zielinski,Charles Harris,2023-10-12,advisor_conduct,"Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Three separate occasions in September 2023 where time-sensitive trades were delayed by 48+ hours. Client estimates potential losses of $15,000 due to missed market opportunities. Additionally notes that advisor was unreachable during scheduled quarterly review meeting on October 10th.",high,in_progress,2023-10-08,,affluent,,,,2025-07-04,,,,,,,,,,,,,,,,,,,,,Patricia Martinez,,,,,,2750000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010354,CL-010354,ADV-010354,,,2023-10-04,advisor_conduct,Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Three separate occasions in September 2023 where emails and phone calls went unanswered for 3+ business days. Client particularly concerned about missed opportunity during market volatility period of Sept 21-23.,high,in_progress,2023-10-11,,mass_affluent,,"['ACC-78901', 'ACC-78902']",,2025-07-23,2023-11-08,,,,,,email,,,,,750000.0,,,,,,,,,Linda Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010355,CL-010355,ADV-010355,Kavya Kowalczyk,Anthony Valencia,2024-02-11,advisor_conduct,"Client reports advisor failed to return multiple calls over 2 week period regarding time-sensitive portfolio rebalancing request. When contact was finally made, advisor was dismissive of concerns about market volatility impact. Client estimates portfolio value declined $175,000 during delay period.",high,open,,,hnw,3750000.0,"['ACC-087651', 'ACC-087652']",,2025-07-09,2024-01-17,,,,,,,,,,True,,,,,,,,,,,,,2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010356,CL-010356,ADV-010356,Shreya Thomas,Divya Contreras,2023-10-09,advisor_conduct,Advisor failed to respond to multiple urgent requests regarding portfolio rebalancing over a 2-week period. Client attempted to contact advisor via phone and email 5 times between Sept 12-26 regarding significant market movements affecting their aggressive growth portfolio. No acknowledgment or response received.,high,open,,Regional Supervision Team,mass_affluent,,"['ACC-78544', 'ACC-78545']",,2025-06-26,2023-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,email,,,,,,,48_hours,True,,,,,,,,,,,,,,,,,,,,,,
COMP-010357,CL-010357,ADV-010357,,,2024-01-13,service_issue,"Client reported multiple failed attempts to schedule portfolio review meeting over past 3 months. Advisor Wang Yoon has been slow to respond to emails and phone calls, typically taking 5-7 business days to reply. Client expressed frustration about lack of proactive communication regarding recent market volatility affecting their balanced portfolio.",medium,in_progress,2024-03-08,Regional Supervision Team,mass_affluent,,,,2025-08-18,,,,,,,email,1.0,,,,750000.0,,2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,"['managed_accounts', 'mutual_funds']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010358,CL-010358,ADV-010358,,,2023-09-21,service_issue,Client reported multiple delayed responses to portfolio rebalancing requests over past 3 months. Two email inquiries sent on Sept 5 and Sept 20 went unanswered for >5 business days. Client requested quarterly review meeting in August but was not scheduled until October.,medium,in_progress,,Sarah Chen,mass_affluent,,,,2025-07-28,2023-10-16,,,,,,email,,2023-10-09,,,750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['managed_accounts', 'mutual_funds']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
